,Cerebral Infarction -log(BH) Diff,Cerebral Infarction -log(BH) Diff,Cerebral Infarction -log(BH) Diff,Cerebral Infarction -log(BH) Diff,Cerebral Infarction -log(BH) Diff,Deep Vein Thrombosis -log(BH) Diff,Deep Vein Thrombosis -log(BH) Diff,Deep Vein Thrombosis -log(BH) Diff,Deep Vein Thrombosis -log(BH) Diff,Deep Vein Thrombosis -log(BH) Diff,Delirium -log(BH) Diff,Delirium -log(BH) Diff,Delirium -log(BH) Diff,Delirium -log(BH) Diff,Delirium -log(BH) Diff,Edema -log(BH) Diff,Edema -log(BH) Diff,Edema -log(BH) Diff,Edema -log(BH) Diff,Edema -log(BH) Diff,Gastric ulcer -log(BH) Diff,Gastric ulcer -log(BH) Diff,Gastric ulcer -log(BH) Diff,Gastric ulcer -log(BH) Diff,Gastric ulcer -log(BH) Diff,Hemorrhage -log(BH) Diff,Hemorrhage -log(BH) Diff,Hemorrhage -log(BH) Diff,Hemorrhage -log(BH) Diff,Hemorrhage -log(BH) Diff,Hyperlipidemia -log(BH) Diff,Hyperlipidemia -log(BH) Diff,Hyperlipidemia -log(BH) Diff,Hyperlipidemia -log(BH) Diff,Hyperlipidemia -log(BH) Diff,Myocardial Infarction -log(BH) Diff,Myocardial Infarction -log(BH) Diff,Myocardial Infarction -log(BH) Diff,Myocardial Infarction -log(BH) Diff,Myocardial Infarction -log(BH) Diff,Pancreatitis -log(BH) Diff,Pancreatitis -log(BH) Diff,Pancreatitis -log(BH) Diff,Pancreatitis -log(BH) Diff,Pancreatitis -log(BH) Diff,Peripheral Neuropathy -log(BH) Diff,Peripheral Neuropathy -log(BH) Diff,Peripheral Neuropathy -log(BH) Diff,Peripheral Neuropathy -log(BH) Diff,Peripheral Neuropathy -log(BH) Diff,Pneumonia -log(BH) Diff,Pneumonia -log(BH) Diff,Pneumonia -log(BH) Diff,Pneumonia -log(BH) Diff,Pneumonia -log(BH) Diff,Proteinuria -log(BH) Diff,Proteinuria -log(BH) Diff,Proteinuria -log(BH) Diff,Proteinuria -log(BH) Diff,Proteinuria -log(BH) Diff,Pulmonary Edema -log(BH) Diff,Pulmonary Edema -log(BH) Diff,Pulmonary Edema -log(BH) Diff,Pulmonary Edema -log(BH) Diff,Pulmonary Edema -log(BH) Diff,Sepsis -log(BH) Diff,Sepsis -log(BH) Diff,Sepsis -log(BH) Diff,Sepsis -log(BH) Diff,Sepsis -log(BH) Diff,Tardive Dyskinesia -log(BH) Diff,Tardive Dyskinesia -log(BH) Diff,Tardive Dyskinesia -log(BH) Diff,Tardive Dyskinesia -log(BH) Diff,Tardive Dyskinesia -log(BH) Diff,Thrombocytopenia -log(BH) Diff,Thrombocytopenia -log(BH) Diff,Thrombocytopenia -log(BH) Diff,Thrombocytopenia -log(BH) Diff,Thrombocytopenia -log(BH) Diff
ACE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8291411514213198,0.0,-0.8291411514213198,-0.8291411514213198,-0.8291411514213198,0.4786825935646952,0.0,0.4786825935646952,0.4786825935646952,0.4786825935646952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.427521145551303,0.0,-0.427521145551303,-0.427521145551303,-0.427521145551303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.340930746824771,0.0,-1.340930746824771,-1.340930746824771,-1.340930746824771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACHE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.482013522098871,0.0,-0.482013522098871,-0.482013522098871,-0.482013522098871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6048911261083845,0.0,-0.6048911261083845,-0.6048911261083845,-0.6048911261083845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0479445569449783,0.0,0.0479445569449783,0.0479445569449783,0.0479445569449783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADAMTS4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0837244105509213,0.0,0.0837244105509213,0.0837244105509213,0.0837244105509213,0.0,0.0,0.0,0.0,0.0,-0.3590972515014865,0.0,-0.3590972515014865,-0.3590972515014865,-0.3590972515014865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0811051990358961,0.0,-0.0811051990358961,-0.0811051990358961,-0.0811051990358961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6048911261083845,0.0,-0.6048911261083845,-0.6048911261083845,-0.6048911261083845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADORA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.38097807990754173,0.2763434319657167,-0.5763823945868634,-0.1855737652282201,-0.7619561598150835,-0.2168296782135623,0.0,-0.2168296782135623,-0.2168296782135623,-0.2168296782135623,0.0,0.0,0.0,0.0,0.0,-0.6128843625065699,0.0,-0.6128843625065699,-0.6128843625065699,-0.6128843625065699,-0.6453778498670673,0.05725687383558221,-0.68586457362575,-0.6048911261083845,-1.2907556997341345,-0.6019786260559563,0.0,-0.6019786260559563,-0.6019786260559563,-0.6019786260559563,0.0,0.0,0.0,0.0,0.0,-0.0037129000818776,0.0,-0.0037129000818776,-0.0037129000818776,-0.0037129000818776,0.0,0.0,0.0,0.0,0.0,-0.3568412835404082,0.0,-0.3568412835404082,-0.3568412835404082,-0.3568412835404082,-0.05192151525186482,0.13371906426249758,-0.169093673504399,0.0787767388431266,-0.2076860610074593,0.0,0.0,0.0,0.0,0.0,-0.1125481496176217,0.0,-0.1125481496176217,-0.1125481496176217,-0.1125481496176217
ADORA2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.38097807990754173,0.2763434319657167,-0.5763823945868634,-0.1855737652282201,-0.7619561598150835,-0.2168296782135623,0.0,-0.2168296782135623,-0.2168296782135623,-0.2168296782135623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6048911261083845,0.0,-0.6048911261083845,-0.6048911261083845,-0.6048911261083845,-0.6019786260559563,0.0,-0.6019786260559563,-0.6019786260559563,-0.6019786260559563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3568412835404082,0.0,-0.3568412835404082,-0.3568412835404082,-0.3568412835404082,-0.058684563173093444,0.1507963478148869,-0.1653136832911652,0.0479445569449783,-0.11736912634618689,0.0,0.0,0.0,0.0,0.0,-0.1125481496176217,0.0,-0.1125481496176217,-0.1125481496176217,-0.1125481496176217
ADORA2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6048911261083845,0.0,-0.6048911261083845,-0.6048911261083845,-0.6048911261083845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0479445569449783,0.0,0.0479445569449783,0.0479445569449783,0.0479445569449783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADRA1A,-0.5495417895309078,0.0,-0.5495417895309078,-0.5495417895309078,-0.5495417895309078,0.0,0.0,0.0,0.0,0.0,-0.1407852801452117,0.163094851445758,-0.3244838404311405,0.0809728945918308,-0.9854969610164819,-0.3043938573120239,0.33395681319427667,-0.999252666038501,0.0152974591084706,-3.6527262877442865,-0.11229018305936156,0.19968327535894254,-0.420282081983748,0.0770863596487281,-0.5614509152968078,0.0,0.0,0.0,0.0,0.0,-0.46838937945915166,0.26168757932604864,-0.7238184736771327,-0.2008629138890967,-1.405168138377455,-0.7839540262970286,0.2332621308755904,-1.2871471573376765,-0.4387633123015213,-14.111172473346516,-0.5761520985905312,0.13592920357834226,-0.7306242004332617,-0.3684312022286047,-3.456912591543187,0.0,0.0,0.0,0.0,0.0,-0.42815959613113797,0.16608851351997572,-0.7742453080292844,-0.0915600296991847,-7.706872730360483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23977749792193753,0.03898377012768051,-0.267343186135438,-0.2122118097084371,-0.47955499584387506,-0.6976072822829102,0.17958455927963682,-1.1355480737708683,-0.467962963672095,-9.068894669677833,0.0,0.0,0.0,0.0,0.0
ADRA1B,-0.5495417895309078,0.0,-0.5495417895309078,-0.5495417895309078,-0.5495417895309078,0.0,0.0,0.0,0.0,0.0,-0.1777449759347188,0.14298725864136366,-0.3244838404311405,0.0226506539966209,-1.0664698556083128,-0.292327814025005,0.3475026450241625,-0.999252666038501,0.0152974591084706,-3.2156059542750555,-0.03529220832826495,0.11679023871666844,-0.1960273652769775,0.0770863596487281,-0.1411688333130598,0.0,0.0,0.0,0.0,0.0,-0.46838937945915166,0.26168757932604864,-0.7238184736771327,-0.2008629138890967,-1.405168138377455,-0.7799555769784726,0.2528103997165399,-1.2871471573376765,-0.4387633123015213,-10.919378077698617,-0.5761520985905312,0.13592920357834226,-0.7306242004332617,-0.3684312022286047,-3.456912591543187,0.0,0.0,0.0,0.0,0.0,-0.4063070833101091,0.13986414510097797,-0.6559961283807034,-0.0915600296991847,-5.281992083031419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23977749792193753,0.038983770127680534,-0.267343186135438,-0.2122118097084371,-0.47955499584387506,-0.6207928340277095,0.10883813190910346,-0.7575862513884761,-0.467962963672095,-5.5871355062493855,0.0,0.0,0.0,0.0,0.0
